,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year,Close',High',Low',Open',Volume',SMA_20',SMA_50',EMA_20',EMA_50',RSI_14',MACD',MACD_Signal',Daily_Return',Volatility',Day_of_Week',Day_of_Month',Month',Year'
2024-02-21,59.425064,59.463876,59.027215,59.182473,14378300.000000,58.052485,57.775057,58.114465,57.607829,65.822794,0.194953,0.126037,0.008896,0.009540,2.000000,21.000000,2.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-02-22,,,,,,,,,,,,,,,,,,,59.337730,59.434765,58.706993,59.182472,12982800.000000,58.161165,57.824351,58.230967,57.675668,52.058117,0.269190,0.154668,-0.001470,0.008708,3.000000,22.000000,2.000000,2024.000000
2024-02-22,59.337730,59.434765,58.706993,59.182472,12982800.000000,58.161165,57.824351,58.230967,57.675668,52.058129,0.269190,0.154668,-0.001470,0.008708,3.000000,22.000000,2.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-02-23,59.386246,59.793797,59.192172,59.279505,13612900.000000,58.260142,57.866271,58.340993,57.742749,58.823536,0.328155,0.189365,0.000818,0.008693,4.000000,23.000000,2.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-02-23,,,,,,,,,,,,,,,,,,,59.386250,59.793800,59.192176,59.279509,13612900.000000,58.260142,57.866271,58.340994,57.742750,58.823523,0.328155,0.189365,0.000818,0.008693,4.000000,23.000000,2.000000,2024.000000
2024-02-26,,,,,,,,,,,,,,,,,,,58.910770,59.454175,58.862253,59.425066,10336100.000000,58.325157,57.891307,58.395258,57.788554,58.981242,0.332684,0.218029,-0.008007,0.008946,0.000000,26.000000,2.000000,2024.000000
2024-02-26,58.910770,59.454175,58.862253,59.425066,10336100.000000,58.325157,57.891306,58.395258,57.788554,58.981256,0.332684,0.218029,-0.008006,0.008946,0.000000,26.000000,2.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-02-27,,,,,,,,,,,,,,,,,,,58.551735,58.978694,58.338254,58.745808,9931100.000000,58.354753,57.899264,58.410161,57.818483,54.999926,0.303800,0.235183,-0.006095,0.009008,1.000000,27.000000,2.000000,2024.000000
2024-02-27,58.551735,58.978694,58.338254,58.745808,9931100.000000,58.354753,57.899263,58.410161,57.818483,55.000020,0.303800,0.235183,-0.006095,0.009008,1.000000,27.000000,2.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-02-28,58.609962,58.697295,58.280039,58.580849,8076500.000000,58.379012,57.925657,58.429189,57.849521,55.112295,0.282352,0.244617,0.000994,0.008992,2.000000,28.000000,2.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-02-28,,,,,,,,,,,,,,,,,,,58.609959,58.697292,58.280035,58.580845,8076500.000000,58.379012,57.925658,58.429189,57.849521,55.112156,0.282352,0.244617,0.000994,0.008992,2.000000,28.000000,2.000000,2024.000000
2024-02-29,58.241219,58.842843,58.124776,58.561437,18152700.000000,58.404726,57.953215,58.411287,57.864882,52.245854,0.232916,0.242277,-0.006291,0.008970,3.000000,29.000000,2.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-02-29,,,,,,,,,,,,,,,,,,,58.241215,58.842839,58.124772,58.561433,18152700.000000,58.404726,57.953216,58.411287,57.864882,52.245744,0.232915,0.242277,-0.006291,0.008970,3.000000,29.000000,2.000000,2024.000000
2024-03-01,57.765736,58.124773,57.581368,58.124773,10924800.000000,58.334375,57.963113,58.349806,57.860994,49.662800,0.153599,0.224541,-0.008164,0.007052,4.000000,1.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-01,,,,,,,,,,,,,,,,,,,57.765739,58.124777,57.581372,58.124777,10924800.000000,58.334375,57.963113,58.349806,57.860994,49.662890,0.153599,0.224541,-0.008164,0.007052,4.000000,1.000000,3.000000,2024.000000
2024-03-04,58.037441,58.173292,57.464927,57.474629,10150200.000000,58.298956,57.982132,58.320057,57.867913,51.198243,0.111380,0.201909,0.004704,0.007018,0.000000,4.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-04,,,,,,,,,,,,,,,,,,,58.037445,58.173295,57.464930,57.474632,10150200.000000,58.298956,57.982132,58.320057,57.867913,51.198282,0.111380,0.201909,0.004704,0.007018,0.000000,4.000000,3.000000,2024.000000
2024-03-05,57.756039,58.328553,57.659000,58.134480,12310000.000000,58.273727,58.019200,58.266341,57.863526,51.876385,0.054585,0.172444,-0.004849,0.006862,1.000000,5.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-05,,,,,,,,,,,,,,,,,,,57.756035,58.328549,57.658996,58.134476,12310000.000000,58.273727,58.019200,58.266341,57.863526,51.876334,0.054585,0.172444,-0.004849,0.006862,1.000000,5.000000,3.000000,2024.000000
2024-03-06,57.785149,58.221813,57.620189,57.756039,12378800.000000,58.254805,58.049475,58.220513,57.860452,52.888858,0.011788,0.140313,0.000504,0.006858,2.000000,6.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-06,,,,,,,,,,,,,,,,,,,57.785149,58.221813,57.620189,57.756039,12378800.000000,58.254805,58.049475,58.220513,57.860452,52.888889,0.011788,0.140313,0.000504,0.006858,2.000000,6.000000,3.000000,2024.000000
2024-03-07,57.678410,57.998631,57.484340,57.921000,13686900.000000,58.228120,58.071212,58.168884,57.853313,50.444443,-0.030392,0.106172,-0.001847,0.006861,3.000000,7.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-07,,,,,,,,,,,,,,,,,,,57.678410,57.998631,57.484340,57.921000,13686900.000000,58.228120,58.071212,58.168884,57.853313,50.444398,-0.030392,0.106172,-0.001847,0.006861,3.000000,7.000000,3.000000,2024.000000
2024-03-08,57.756039,58.018037,57.222339,57.542558,13237500.000000,58.213079,58.089843,58.129566,57.849499,51.422326,-0.056900,0.073558,0.001346,0.006851,4.000000,8.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-08,,,,,,,,,,,,,,,,,,,57.756035,58.018033,57.222336,57.542554,13237500.000000,58.213079,58.089843,58.129565,57.849499,51.422282,-0.056900,0.073558,0.001346,0.006851,4.000000,8.000000,3.000000,2024.000000
2024-03-11,,,,,,,,,,,,,,,,,,,58.454700,58.503218,57.814261,58.008330,14114300.000000,58.246071,58.119536,58.160530,57.873232,44.221162,-0.021286,0.054589,0.012097,0.007297,0.000000,11.000000,3.000000,2024.000000
2024-03-11,58.454700,58.503218,57.814261,58.008330,14114300.000000,58.246071,58.119536,58.160531,57.873232,44.221095,-0.021286,0.054589,0.012097,0.007297,0.000000,11.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-12,,,,,,,,,,,,,,,,,,,58.706993,58.949584,58.425587,58.532327,12684600.000000,58.284886,58.153499,58.212575,57.905929,40.000021,0.026985,0.049068,0.004316,0.007335,1.000000,12.000000,3.000000,2024.000000
2024-03-12,58.706993,58.949584,58.425587,58.532327,12684600.000000,58.284886,58.153498,58.212575,57.905929,40.000000,0.026985,0.049068,0.004316,0.007335,1.000000,12.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-13,,,,,,,,,,,,,,,,,,,59.308617,59.395950,58.998101,59.075731,13909500.000000,58.370763,58.196000,58.316960,57.960936,49.645356,0.112490,0.061752,0.010248,0.007461,2.000000,13.000000,3.000000,2024.000000
2024-03-13,59.308620,59.395953,58.998104,59.075735,13909500.000000,58.370763,58.196000,58.316960,57.960936,49.645403,0.112490,0.061753,0.010248,0.007461,2.000000,13.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-14,,,,,,,,,,,,,,,,,,,59.176571,59.470008,59.078760,59.254823,13996600.000000,58.452949,58.218589,58.398827,58.008608,47.496780,0.167665,0.082935,-0.002226,0.007488,3.000000,14.000000,3.000000,2024.000000
2024-03-14,59.176571,59.470008,59.078760,59.254823,13996600.000000,58.452949,58.218589,58.398828,58.008608,47.496828,0.167665,0.082935,-0.002226,0.007488,3.000000,14.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-15,,,,,,,,,,,,,,,,,,,58.570137,59.127668,58.335385,58.707074,36848900.000000,58.499475,58.226332,58.415142,58.030629,46.056693,0.160606,0.098469,-0.010248,0.007928,4.000000,15.000000,3.000000,2024.000000
2024-03-15,58.570137,59.127668,58.335385,58.707074,36848900.000000,58.499476,58.226332,58.415143,58.030629,46.056700,0.160607,0.098470,-0.010248,0.007928,4.000000,15.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-18,,,,,,,,,,,,,,,,,,,58.814667,59.078761,58.491884,58.579915,15856700.000000,58.558714,58.242847,58.453192,58.061375,53.126695,0.172752,0.113326,0.004175,0.007959,0.000000,18.000000,3.000000,2024.000000
2024-03-18,58.814667,59.078761,58.491884,58.579915,15856700.000000,58.558715,58.242847,58.453193,58.061375,53.126690,0.172753,0.113326,0.004175,0.007959,0.000000,18.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-19,,,,,,,,,,,,,,,,,,,58.912476,59.029850,58.746196,58.922259,15030600.000000,58.559285,58.263064,58.496934,58.094752,53.563875,0.188102,0.128281,0.001663,0.006248,1.000000,19.000000,3.000000,2024.000000
2024-03-19,58.912476,59.029850,58.746196,58.922259,15030600.000000,58.559285,58.263064,58.496934,58.094752,53.563827,0.188102,0.128281,0.001663,0.006248,1.000000,19.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-20,,,,,,,,,,,,,,,,,,,59.421104,59.479793,58.844010,58.863573,15258800.000000,58.559087,58.284915,58.584950,58.146766,63.456470,0.238559,0.150337,0.008634,0.006229,2.000000,20.000000,3.000000,2024.000000
2024-03-20,59.421104,59.479793,58.844010,58.863573,15258800.000000,58.559087,58.284915,58.584950,58.146766,63.456415,0.238559,0.150337,0.008634,0.006229,2.000000,20.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-21,,,,,,,,,,,,,,,,,,,59.147228,59.655854,59.000508,59.235260,13067100.000000,58.549562,58.303424,58.638500,58.185999,66.515112,0.253525,0.170974,-0.004609,0.006307,3.000000,21.000000,3.000000,2024.000000
2024-03-21,59.147232,59.655858,59.000512,59.235263,13067100.000000,58.549562,58.303424,58.638501,58.186000,66.515234,0.253525,0.170975,-0.004609,0.006307,3.000000,21.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-22,,,,,,,,,,,,,,,,,,,59.166794,59.460231,59.108105,59.196136,11501400.000000,58.538589,58.318442,58.688814,58.224462,64.366993,0.263921,0.189564,0.000331,0.006304,4.000000,22.000000,3.000000,2024.000000
2024-03-22,59.166794,59.460231,59.108105,59.196136,11501400.000000,58.538590,58.318442,58.688815,58.224462,64.367083,0.263922,0.189564,0.000331,0.006304,4.000000,22.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-25,,,,,,,,,,,,,,,,,,,59.078762,59.381978,58.804884,59.157010,13144700.000000,58.546988,58.339268,58.725952,58.257964,67.697807,0.262037,0.204058,-0.001488,0.006040,0.000000,25.000000,3.000000,2024.000000
2024-03-25,59.078762,59.381978,58.804884,59.157010,13144700.000000,58.546989,58.339268,58.725952,58.257964,67.697774,0.262037,0.204059,-0.001488,0.006040,0.000000,25.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-26,59.215702,59.381982,59.059202,59.176576,13277400.000000,58.580188,58.351577,58.772595,58.295523,68.603711,0.268498,0.216947,0.002318,0.005872,1.000000,26.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-26,,,,,,,,,,,,,,,,,,,59.215698,59.381978,59.059198,59.176572,13277400.000000,58.580187,58.351577,58.772594,58.295522,68.603680,0.268498,0.216946,0.002318,0.005872,1.000000,26.000000,3.000000,2024.000000
2024-03-27,,,,,,,,,,,,,,,,,,,59.694981,60.086232,59.372201,59.460233,12551200.000000,58.634438,58.381235,58.860441,58.350403,73.908057,0.308734,0.235304,0.008094,0.006109,2.000000,27.000000,3.000000,2024.000000
2024-03-27,59.694981,60.086232,59.372201,59.460233,12551200.000000,58.634439,58.381235,58.860441,58.350403,73.908057,0.308734,0.235304,0.008094,0.006109,2.000000,27.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-28,59.841698,59.919946,59.665635,59.802572,13683500.000000,58.714462,58.413827,58.953894,58.408885,74.328602,0.348443,0.257932,0.002458,0.005873,3.000000,28.000000,3.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-03-28,,,,,,,,,,,,,,,,,,,59.841698,59.919946,59.665635,59.802572,13683500.000000,58.714462,58.413826,58.953894,58.408885,74.328625,0.348443,0.257932,0.002458,0.005873,3.000000,28.000000,3.000000,2024.000000
2024-04-01,59.352634,59.959071,59.303729,59.841697,11668700.000000,58.793807,58.433338,58.991870,58.445895,61.012634,0.336570,0.273659,-0.008173,0.005873,0.000000,1.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-01,,,,,,,,,,,,,,,,,,,59.352634,59.959071,59.303729,59.841697,11668700.000000,58.793807,58.433338,58.991869,58.445895,61.012634,0.336570,0.273659,-0.008173,0.005873,0.000000,1.000000,4.000000,2024.000000
2024-04-02,,,,,,,,,,,,,,,,,,,58.834232,59.401543,58.795106,59.127669,13017300.000000,58.833646,58.448885,58.976856,58.461124,51.464896,0.282078,0.275343,-0.008734,0.006230,1.000000,2.000000,4.000000,2024.000000
2024-04-02,58.834232,59.401543,58.795106,59.127669,13017300.000000,58.833647,58.448886,58.976857,58.461124,51.464896,0.282078,0.275343,-0.008734,0.006230,1.000000,2.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-03,,,,,,,,,,,,,,,,,,,58.521233,59.068980,58.472323,58.736418,13672900.000000,58.871906,58.463219,58.933463,58.463481,40.289570,0.211201,0.262515,-0.005320,0.006253,2.000000,3.000000,4.000000,2024.000000
2024-04-03,58.521229,59.068976,58.472320,58.736414,13672900.000000,58.871906,58.463219,58.933463,58.463481,40.289476,0.211201,0.262515,-0.005320,0.006253,2.000000,3.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-04,,,,,,,,,,,,,,,,,,,58.002823,58.834232,57.875666,58.775543,14320700.000000,58.882790,58.461750,58.844831,58.445416,36.784157,0.111910,0.232394,-0.008858,0.006607,3.000000,4.000000,4.000000,2024.000000
2024-04-04,58.002823,58.834232,57.875666,58.775543,14320700.000000,58.882790,58.461750,58.844831,58.445416,36.784134,0.111910,0.232394,-0.008858,0.006607,3.000000,4.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-05,,,,,,,,,,,,,,,,,,,58.208229,58.374512,57.621355,57.953918,10156200.000000,58.909281,58.482632,58.784202,58.436114,45.520561,0.049228,0.195760,0.003541,0.006629,4.000000,5.000000,4.000000,2024.000000
2024-04-05,58.208229,58.374512,57.621355,57.953918,10156200.000000,58.909281,58.482633,58.784202,58.436115,45.520553,0.049228,0.195760,0.003541,0.006629,4.000000,5.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-08,,,,,,,,,,,,,,,,,,,57.973476,58.169102,57.777851,58.100634,10284500.000000,58.920153,58.493968,58.706990,58.417972,39.563086,-0.019170,0.152774,-0.004033,0.006700,0.000000,8.000000,4.000000,2024.000000
2024-04-08,57.973476,58.169102,57.777851,58.100634,10284500.000000,58.920153,58.493968,58.706990,58.417972,39.563066,-0.019170,0.152774,-0.004033,0.006700,0.000000,8.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-09,,,,,,,,,,,,,,,,,,,58.413635,58.433198,57.836541,58.178884,10792100.000000,58.918099,58.510031,58.679052,58.417802,44.295356,-0.037427,0.114734,0.007592,0.006346,1.000000,9.000000,4.000000,2024.000000
2024-04-09,58.413635,58.433198,57.836541,58.178884,10792100.000000,58.918100,58.510031,58.679052,58.417802,44.295347,-0.037427,0.114734,0.007592,0.006346,1.000000,9.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-10,,,,,,,,,,,,,,,,,,,57.631138,58.090858,57.406169,58.022389,11861900.000000,58.864307,58.503457,58.579250,58.386952,30.736888,-0.113726,0.069042,-0.013396,0.006920,2.000000,10.000000,4.000000,2024.000000
2024-04-10,57.631134,58.090854,57.406166,58.022386,11861900.000000,58.864307,58.503458,58.579250,58.386952,30.736831,-0.113726,0.069042,-0.013396,0.006920,2.000000,10.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-11,,,,,,,,,,,,,,,,,,,57.758289,58.071289,57.503978,57.856104,11109000.000000,58.786790,58.496128,58.501064,58.362299,34.565200,-0.162065,0.022821,0.002206,0.006456,3.000000,11.000000,4.000000,2024.000000
2024-04-11,57.758289,58.071289,57.503978,57.856104,11109000.000000,58.786790,58.496128,58.501063,58.362299,34.565170,-0.162065,0.022821,0.002206,0.006456,3.000000,11.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-12,,,,,,,,,,,,,,,,,,,57.005135,57.719166,56.858418,57.660480,12246700.000000,58.678218,58.481692,58.358594,58.309077,29.345745,-0.258171,-0.033377,-0.013040,0.006969,4.000000,12.000000,4.000000,2024.000000
2024-04-12,57.005135,57.719166,56.858418,57.660480,12246700.000000,58.678218,58.481692,58.358594,58.309077,29.345775,-0.258171,-0.033378,-0.013040,0.006969,4.000000,12.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-15,,,,,,,,,,,,,,,,,,,56.868198,57.523544,56.770387,57.327918,12425000.000000,58.593122,58.435600,58.216652,58.252572,29.074035,-0.341450,-0.094992,-0.002402,0.006687,0.000000,15.000000,4.000000,2024.000000
2024-04-15,56.868198,57.523544,56.770387,57.327918,12425000.000000,58.593122,58.435600,58.216651,58.252572,29.074066,-0.341450,-0.094992,-0.002402,0.006687,0.000000,15.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-16,,,,,,,,,,,,,,,,,,,56.789948,57.102947,56.662790,56.975790,11236800.000000,58.491886,58.396483,58.080775,58.195214,26.778998,-0.409047,-0.157803,-0.001376,0.006555,1.000000,16.000000,4.000000,2024.000000
2024-04-16,56.789948,57.102947,56.662790,56.975790,11236800.000000,58.491886,58.396483,58.080775,58.195214,26.778978,-0.409048,-0.157803,-0.001376,0.006555,1.000000,16.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-17,,,,,,,,,,,,,,,,,,,57.230099,57.279008,56.829068,57.005130,13805100.000000,58.407767,58.375873,57.999758,58.157366,26.226298,-0.422235,-0.210689,0.007751,0.006855,2.000000,17.000000,4.000000,2024.000000
2024-04-17,57.230099,57.279008,56.829068,57.005130,13805100.000000,58.407767,58.375873,57.999758,58.157366,26.226333,-0.422236,-0.210690,0.007751,0.006855,2.000000,17.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-18,57.621357,57.689825,57.259452,57.337700,11125900.000000,58.317779,58.365028,57.963720,58.136346,29.549602,-0.396545,-0.247861,0.006837,0.006727,3.000000,18.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-18,,,,,,,,,,,,,,,,,,,57.621353,57.689822,57.259448,57.337696,11125900.000000,58.317779,58.365028,57.963720,58.136346,29.549524,-0.396545,-0.247861,0.006837,0.006727,3.000000,18.000000,4.000000,2024.000000
2024-04-19,58.853786,59.039633,57.709382,57.807193,21206200.000000,58.303107,58.377862,58.048488,58.164481,45.958760,-0.273584,-0.253005,0.021388,0.008401,4.000000,19.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-19,,,,,,,,,,,,,,,,,,,58.853786,59.039633,57.709382,57.807193,21206200.000000,58.303107,58.377861,58.048488,58.164481,45.958755,-0.273584,-0.253005,0.021388,0.008401,4.000000,19.000000,4.000000,2024.000000
2024-04-22,59.225479,59.303731,58.413637,58.824448,15624500.000000,58.306041,58.401234,58.160583,58.206089,53.246723,-0.144479,-0.231300,0.006316,0.008527,0.000000,22.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-22,,,,,,,,,,,,,,,,,,,59.225479,59.303731,58.413637,58.824448,15624500.000000,58.306041,58.401234,58.160582,58.206089,53.246727,-0.144479,-0.231300,0.006316,0.008527,0.000000,22.000000,4.000000,2024.000000
2024-04-23,59.313511,59.352637,58.814669,59.205917,13689100.000000,58.317779,58.431607,58.270385,58.249517,56.829682,-0.034659,-0.191972,0.001486,0.008524,1.000000,23.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-23,,,,,,,,,,,,,,,,,,,59.313511,59.352637,58.814669,59.205917,13689100.000000,58.317779,58.431607,58.270385,58.249517,56.829654,-0.034659,-0.191972,0.001486,0.008524,1.000000,23.000000,4.000000,2024.000000
2024-04-24,60.203602,60.301417,58.531009,59.000508,19548300.000000,58.367174,58.477065,58.454501,58.326148,67.828820,0.122781,-0.129021,0.015007,0.009138,2.000000,24.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-24,,,,,,,,,,,,,,,,,,,60.203606,60.301420,58.531012,59.000512,19548300.000000,58.367174,58.477065,58.454501,58.326148,67.828862,0.122782,-0.129021,0.015007,0.009138,2.000000,24.000000,4.000000,2024.000000
2024-04-25,,,,,,,,,,,,,,,,,,,60.389454,61.220859,60.027545,60.516607,19048500.000000,58.401898,58.533033,58.638783,58.407062,67.726593,0.259559,-0.051305,0.003087,0.008997,3.000000,25.000000,4.000000,2024.000000
2024-04-25,60.389450,61.220855,60.027541,60.516604,19048500.000000,58.401897,58.533033,58.638782,58.407062,67.726551,0.259558,-0.051305,0.003087,0.008997,3.000000,25.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-26,,,,,,,,,,,,,,,,,,,60.389454,60.575296,60.007982,60.203608,10994300.000000,58.429286,58.590165,58.805513,58.484803,70.413298,0.363763,0.031708,0.000000,0.008987,4.000000,26.000000,4.000000,2024.000000
2024-04-26,60.389450,60.575293,60.007978,60.203604,10994300.000000,58.429285,58.590165,58.805512,58.484802,70.413253,0.363762,0.031708,0.000000,0.008987,4.000000,26.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-29,,,,,,,,,,,,,,,,,,,60.682884,60.692664,60.184038,60.565507,13409300.000000,58.495798,58.651030,58.984310,58.571002,69.661042,0.464666,0.118300,0.004859,0.008796,0.000000,29.000000,4.000000,2024.000000
2024-04-29,60.682884,60.692664,60.184038,60.565507,13409300.000000,58.495797,58.651030,58.984310,58.571002,69.661016,0.464665,0.118300,0.004859,0.008796,0.000000,29.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-30,60.418793,61.455607,60.125356,60.780698,19349200.000000,58.575025,58.706808,59.120927,58.643464,76.536366,0.517358,0.198111,-0.004352,0.008589,1.000000,30.000000,4.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-04-30,,,,,,,,,,,,,,,,,,,60.418793,61.455607,60.125356,60.780698,19349200.000000,58.575026,58.706808,59.120928,58.643464,76.536349,0.517359,0.198112,-0.004352,0.008589,1.000000,30.000000,4.000000,2024.000000
2024-05-01,,,,,,,,,,,,,,,,,,,60.575294,61.201294,59.871043,60.448137,16729800.000000,58.677729,58.740293,59.259439,58.719222,76.666732,0.565231,0.271536,0.002590,0.008446,2.000000,1.000000,5.000000,2024.000000
2024-05-01,60.575291,61.201290,59.871039,60.448133,16729800.000000,58.677728,58.740293,59.259438,58.719222,76.666715,0.565230,0.271535,0.002590,0.008446,2.000000,1.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-02,60.633984,61.035015,60.369889,60.819826,10991300.000000,58.809286,58.764471,59.390347,58.794311,89.552297,0.600978,0.337424,0.000969,0.008073,3.000000,2.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-02,,,,,,,,,,,,,,,,,,,60.633980,61.035011,60.369886,60.819822,10991300.000000,58.809287,58.764471,59.390348,58.794311,89.552288,0.600978,0.337424,0.000969,0.008073,3.000000,2.000000,5.000000,2024.000000
2024-05-03,,,,,,,,,,,,,,,,,,,60.810043,60.966547,60.291638,60.633984,11628700.000000,58.939378,58.793917,59.525557,58.873359,92.600450,0.636181,0.397175,0.002904,0.008069,4.000000,3.000000,5.000000,2024.000000
2024-05-03,60.810043,60.966547,60.291638,60.633984,11628700.000000,58.939377,58.793917,59.525556,58.873359,92.600450,0.636181,0.397175,0.002904,0.008069,4.000000,3.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-06,,,,,,,,,,,,,,,,,,,60.986099,61.015446,60.545946,60.937194,9310700.000000,59.090009,58.825914,59.664656,58.956212,94.409975,0.670556,0.451851,0.002895,0.007934,0.000000,6.000000,5.000000,2024.000000
2024-05-06,60.986103,61.015449,60.545950,60.937198,9310700.000000,59.090009,58.825915,59.664656,58.956212,94.409980,0.670556,0.451851,0.002895,0.007934,0.000000,6.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-07,,,,,,,,,,,,,,,,,,,61.250198,61.445824,60.888293,61.387135,9807000.000000,59.231837,58.872703,59.815660,59.046172,94.193600,0.710914,0.503664,0.004330,0.007859,1.000000,7.000000,5.000000,2024.000000
2024-05-07,61.250195,61.445820,60.888289,61.387131,9807000.000000,59.231837,58.872703,59.815660,59.046172,94.193595,0.710914,0.503664,0.004330,0.007859,1.000000,7.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-08,61.475163,61.592540,61.113257,61.475163,10484400.000000,59.424038,58.931172,59.973707,59.141426,93.973250,0.752378,0.553406,0.003673,0.006924,2.000000,8.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-08,,,,,,,,,,,,,,,,,,,61.475163,61.592540,61.113257,61.475163,10484400.000000,59.424038,58.931172,59.973708,59.141427,93.973255,0.752378,0.553407,0.003673,0.006924,2.000000,8.000000,5.000000,2024.000000
2024-05-09,61.504513,61.768607,61.377355,61.436044,9113700.000000,59.611349,58.989063,60.119498,59.234096,91.692387,0.778631,0.598451,0.000477,0.006948,3.000000,9.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-09,,,,,,,,,,,,,,,,,,,61.504513,61.768607,61.377355,61.436044,9113700.000000,59.611349,58.989063,60.119499,59.234097,91.692387,0.778631,0.598451,0.000477,0.006948,3.000000,9.000000,5.000000,2024.000000
2024-05-10,,,,,,,,,,,,,,,,,,,61.876198,61.974013,61.416482,61.543635,8371700.000000,59.854903,59.061762,60.286803,59.337708,91.692367,0.819976,0.642756,0.006043,0.005825,4.000000,10.000000,5.000000,2024.000000
2024-05-10,61.876198,61.974013,61.416482,61.543635,8371700.000000,59.854902,59.061762,60.286803,59.337708,91.692367,0.819976,0.642756,0.006043,0.005825,4.000000,10.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-13,,,,,,,,,,,,,,,,,,,62.189201,62.228324,61.797950,61.856639,10137600.000000,60.120953,59.150232,60.467984,59.449532,92.241442,0.867994,0.687804,0.005059,0.005620,0.000000,13.000000,5.000000,2024.000000
2024-05-13,62.189198,62.228320,61.797946,61.856635,10137600.000000,60.120952,59.150231,60.467984,59.449531,92.241433,0.867994,0.687804,0.005058,0.005620,0.000000,13.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-14,61.719700,62.365262,61.426263,62.189203,10852200.000000,60.367440,59.223877,60.587195,59.538558,75.409949,0.858270,0.721897,-0.007550,0.006108,1.000000,14.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
