Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year
2015-10-19,0.6759139895439148,0.6824763074195803,0.6681365241954447,0.6793166922025013,294712000,0.615165,0.575709,0.624440,0.583742,88.246305,0.030556,0.025493,-0.001795,0.016995,0.000000,19.000000,10.000000,2015.000000
2015-10-20,0.674941897392273,0.6781015130015222,0.6678935196526434,0.6729975453005598,264824000,0.621095,0.577697,0.629250,0.587319,84.977695,0.030781,0.026550,-0.001438,0.015004,1.000000,20.000000,10.000000,2015.000000
2015-10-21,0.6661921739578247,0.6832055149309644,0.6649769684294301,0.6790736654723478,386280000,0.626454,0.579568,0.632768,0.590412,87.327026,0.029909,0.027222,-0.012964,0.015820,2.000000,21.000000,10.000000,2015.000000
2015-10-22,0.6902538537979126,0.6924412933465877,0.672997540772463,0.6739697168117785,306884000,0.632482,0.581891,0.638243,0.594327,88.297773,0.030804,0.027938,0.036118,0.016821,3.000000,22.000000,10.000000,2015.000000
2015-10-23,0.6948716640472412,0.6994895720139371,0.6858789355494803,0.6963299568732447,381776000,0.638533,0.584404,0.643636,0.598270,87.119284,0.031522,0.028655,0.006690,0.016826,4.000000,23.000000,10.000000,2015.000000
2015-10-26,0.6917122006416321,0.6970592561942682,0.6853929689740507,0.6953579335063745,247436000,0.644804,0.586843,0.648215,0.601935,83.292350,0.031474,0.029219,-0.004547,0.016314,0.000000,26.000000,10.000000,2015.000000
2015-10-27,0.6912261247634888,0.6956009461479301,0.6878234215234158,0.6883095385425567,208268000,0.650552,0.589346,0.652311,0.605436,81.675416,0.031039,0.029583,-0.000703,0.016389,1.000000,27.000000,10.000000,2015.000000
2015-10-28,0.6968161463737488,0.6968161463737488,0.6853928900115741,0.6956008829098562,217036000,0.655437,0.592063,0.656550,0.609020,82.051222,0.030790,0.029824,0.008087,0.014746,2.000000,28.000000,10.000000,2015.000000
2015-10-29,0.6727544069290161,0.6926842751224964,0.671539201450375,0.6856359558630889,327168000,0.659703,0.594343,0.658093,0.611519,66.805772,0.028324,0.029524,-0.034531,0.016487,3.000000,29.000000,10.000000,2015.000000
2015-10-30,0.6895248293876648,0.6943858263389695,0.674942012374642,0.6800460388920747,301160000,0.664041,0.597361,0.661087,0.614578,69.423118,0.027408,0.029101,0.024928,0.016420,4.000000,30.000000,10.000000,2015.000000
2015-11-02,0.6975454688072205,0.6982746155406533,0.6875805600285897,0.6917123528867286,190088000,0.668027,0.600876,0.664559,0.617832,70.985396,0.027017,0.028684,0.011632,0.015907,0.000000,2.000000,11.000000,2015.000000
2015-11-03,0.6926844716072083,0.6973023812192353,0.6849070036757041,0.6934136182800001,376768000,0.671369,0.604662,0.667237,0.620767,62.076308,0.026016,0.028151,-0.006969,0.016085,1.000000,3.000000,11.000000,2015.000000
2015-11-04,0.6812610030174255,0.6958438148577328,0.6781013879906647,0.6907398480977083,442264000,0.673812,0.608430,0.668573,0.623140,55.859277,0.024023,0.027325,-0.016492,0.016737,2.000000,4.000000,11.000000,2015.000000
2015-11-05,0.673483669757843,0.6866082504658871,0.671539317477297,0.6846638402383816,478800000,0.675683,0.611298,0.669041,0.625114,48.502993,0.021568,0.026174,-0.011416,0.017071,3.000000,5.000000,11.000000,2015.000000
2015-11-06,0.7668139934539795,0.7762928436417342,0.7247668575302151,0.7400788240077519,1172272000,0.682343,0.615634,0.678352,0.630671,71.250057,0.026844,0.026308,0.138578,0.034685,4.000000,6.000000,11.000000,2015.000000
2015-11-09,0.7634111046791077,0.765598544323231,0.7527169939391417,0.759279312871512,492568000,0.688492,0.619853,0.686453,0.635876,70.449390,0.030400,0.027126,-0.004438,0.034837,0.000000,9.000000,11.000000,2015.000000
2015-11-10,0.7488282918930054,0.757577992549193,0.7327871836811539,0.7534461427820563,552260000,0.693851,0.623902,0.692394,0.640306,68.599533,0.031676,0.028036,-0.019102,0.035386,1.000000,10.000000,11.000000,2015.000000
2015-11-11,0.7415367960929871,0.7546613165419463,0.7388632397445328,0.7493142617919873,619896000,0.697679,0.628253,0.697074,0.644276,62.485166,0.031733,0.028776,-0.009737,0.034961,2.000000,11.000000,11.000000,2015.000000
2015-11-12,0.7388632893562317,0.7466408135244108,0.7357036737845934,0.7398354653905158,291080000,0.701288,0.632234,0.701054,0.647985,60.812409,0.031203,0.029261,-0.003605,0.035020,3.000000,12.000000,11.000000,2015.000000
2015-11-13,0.7242807149887085,0.742752297548406,0.7206349812184519,0.7395926809298411,292940000,0.703646,0.635894,0.703266,0.650977,57.579209,0.029269,0.029263,-0.019736,0.035382,4.000000,13.000000,11.000000,2015.000000
2015-11-16,0.7388632893562317,0.7393494063468503,0.7279261496164144,0.7337593217160253,344280000,0.706793,0.640099,0.706656,0.654423,60.403363,0.028584,0.029127,0.020134,0.035535,0.000000,16.000000,11.000000,2015.000000
2015-11-17,0.7388632893562317,0.7451825204995081,0.7357036737845934,0.7408076993717531,257048000,0.709989,0.643851,0.709724,0.657735,59.412383,0.027721,0.028846,0.000000,0.035523,1.000000,17.000000,11.000000,2015.000000
2015-11-18,0.7570390105247498,0.758014936280648,0.7338618499114784,0.741912859312205,350216000,0.714532,0.648186,0.714230,0.661629,69.378020,0.028179,0.028712,0.024600,0.035511,2.000000,18.000000,11.000000,2015.000000
2015-11-19,0.7592347264289856,0.7667977726549524,0.7536234153042399,0.7597226892877846,254072000,0.717981,0.652395,0.718516,0.665457,67.178383,0.028392,0.028648,0.002900,0.034847,3.000000,19.000000,11.000000,2015.000000
2015-11-20,0.765822172164917,0.7702136649245652,0.7602108590833718,0.7648463042739978,239744000,0.721528,0.656701,0.723021,0.669393,66.944897,0.028760,0.028671,0.008676,0.034854,4.000000,20.000000,11.000000,2015.000000
2015-11-23,0.7543555498123169,0.7721653559147633,0.7516718987262099,0.7721653559147633,242552000,0.724660,0.660759,0.726006,0.672724,64.819614,0.027807,0.028498,-0.014973,0.035088,0.000000,23.000000,11.000000,2015.000000
2015-11-24,0.7604548335075378,0.7670420141666588,0.7509399911479164,0.7543555576871636,195428000,0.728122,0.664817,0.729286,0.676165,69.530085,0.027229,0.028244,0.008085,0.035069,1.000000,24.000000,11.000000,2015.000000
2015-11-25,0.7594786882400513,0.768017660290035,0.7567950379006796,0.7589907835421591,138300000,0.731255,0.668778,0.732162,0.679432,71.943426,0.026389,0.027873,-0.001284,0.035093,2.000000,25.000000,11.000000,2015.000000
2015-11-27,0.765822172164917,0.768261870975719,0.7570392448126285,0.7609427745433132,86996000,0.735908,0.672763,0.735368,0.682820,49.544870,0.025935,0.027485,0.008352,0.033847,4.000000,27.000000,11.000000,2015.000000
2015-11-30,0.773872971534729,0.7772885954654525,0.7658219618533662,0.7665538771123075,327244000,0.740126,0.676920,0.739035,0.686391,54.604363,0.025927,0.027174,0.010513,0.033598,0.000000,30.000000,11.000000,2015.000000
2015-12-01,0.7990018725395203,0.799733787749152,0.7799721934230697,0.7807041086327015,409496000,0.745199,0.681462,0.744746,0.690807,70.206144,0.027629,0.027265,0.032472,0.034092,1.000000,1.000000,12.000000,2015.000000
2015-12-02,0.7929027080535889,0.808516765626494,0.7911949250508489,0.800221802994044,294240000,0.750210,0.686193,0.749332,0.694811,70.886915,0.028162,0.027444,-0.007633,0.034107,2.000000,2.000000,12.000000,2015.000000
2015-12-03,0.79119473695755,0.8075407059552199,0.7872912089505733,0.7992457452947579,246656000,0.755706,0.690837,0.753319,0.698590,71.447947,0.028122,0.027580,-0.002154,0.033729,3.000000,3.000000,12.000000,2015.000000
2015-12-04,0.823399007320404,0.8248628380152543,0.7911949647016929,0.7911949647016929,458756000,0.763202,0.695911,0.759993,0.703485,85.496219,0.030339,0.028132,0.040703,0.034160,4.000000,4.000000,12.000000,2015.000000
2015-12-07,0.807784914970398,0.823155020285497,0.8053452166373187,0.823155020285497,333588000,0.765251,0.700590,0.764545,0.707575,74.501178,0.030485,0.028602,-0.018963,0.016907,0.000000,7.000000,12.000000,2015.000000
2015-12-08,0.8187634944915771,0.8221790603830953,0.792658729224982,0.7977820780622593,314488000,0.768018,0.705639,0.769709,0.711935,76.347410,0.031127,0.029107,0.013591,0.016985,1.000000,8.000000,12.000000,2015.000000
