Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year
2015-07-13,106.03819274902344,106.35746676767681,104.87376634030473,105.13044054902278,4423534,103.879934,105.687974,104.020919,104.448134,54.590972,-0.384174,-0.639816,0.014555,0.008575,0.000000,13.000000,7.000000,2015.000000
2015-07-14,105.55615997314453,106.13838328384882,105.32452564290466,106.06951848339963,3164464,103.953493,105.640952,104.167133,104.491586,49.971974,-0.217305,-0.555314,-0.004546,0.008581,1.000000,14.000000,7.000000,2015.000000
2015-07-15,105.50605010986328,105.96931863859132,105.1742561584151,105.4747452116555,2089908,104.006391,105.589199,104.294649,104.531369,54.791122,-0.088088,-0.461869,-0.000475,0.008560,2.000000,15.000000,7.000000,2015.000000
2015-07-16,107.05237579345703,107.1087206216415,105.90046928031819,106.09454369028927,3692275,104.126276,105.579433,104.557289,104.630232,63.773739,0.137508,-0.341993,0.014656,0.009123,3.000000,16.000000,7.000000,2015.000000
2015-07-17,107.99765014648438,108.00390512907683,106.48890038365869,106.6328848871046,4556794,104.259621,105.610233,104.884943,104.762287,68.799864,0.388096,-0.195976,0.008830,0.009210,4.000000,17.000000,7.000000,2015.000000
2015-07-20,108.44218444824219,108.79276339733448,107.76606647613713,108.17299025490311,7717179,104.454632,105.638154,105.223728,104.906597,80.200086,0.615464,-0.033688,0.004116,0.008991,0.000000,20.000000,7.000000,2015.000000
2015-07-21,102.0879135131836,104.14131744796144,101.430570457505,102.88297616903272,14384906,104.308766,105.517831,104.925079,104.796060,50.764661,0.279695,0.028989,-0.058596,0.016201,1.000000,21.000000,7.000000,2015.000000
2015-07-22,100.38507080078125,102.0878954683388,99.97814707404724,101.87503613990137,7512163,104.049899,105.382982,104.492697,104.623080,42.527089,-0.122399,-0.001289,-0.016680,0.016474,2.000000,22.000000,7.000000,2015.000000
2015-07-23,101.24899291992188,101.88755088858761,100.05952670016647,100.33498582170523,5265773,103.885876,105.272548,104.183773,104.490763,44.101088,-0.367119,-0.074455,0.008606,0.016552,3.000000,23.000000,7.000000,2015.000000
2015-07-24,100.00945281982422,101.37420856411461,99.79659348958577,100.97354981070423,3951997,103.687736,105.115664,103.786219,104.315026,41.727597,-0.653547,-0.190273,-0.012242,0.016709,4.000000,24.000000,7.000000,2015.000000
2015-07-27,99.58377075195312,100.27867376725844,99.2895365890725,99.5399458788457,3876685,103.487719,104.928104,103.385985,104.129486,40.281882,-0.904467,-0.333112,-0.004256,0.016712,0.000000,27.000000,7.000000,2015.000000
2015-07-28,100.19722747802734,100.28486717843997,99.22686584698499,100.10957778562971,2846166,103.396315,104.762705,103.082294,103.975280,44.755361,-1.041812,-0.474852,0.006160,0.016501,1.000000,28.000000,7.000000,2015.000000
2015-07-29,100.8483657836914,101.10504004844843,99.78409883851077,100.16598274246394,3533806,103.347171,104.612832,102.869539,103.852656,45.400070,-1.085604,-0.597002,0.006499,0.016578,2.000000,29.000000,7.000000,2015.000000
